0.000	-2.116	2.538	-3.949	-3.112
0.000	-2.146	2.502	-3.112	-3.471
0.000	-2.170	2.462	-2.513	-3.949
0.000	-2.188	2.419	-1.676	-4.308
0.000	-2.197	2.370	-0.957	-4.308
0.000	-2.199	2.320	-0.957	-4.787
0.000	-2.195	2.266	-0.239	-5.146
0.000	-2.185	2.208	0.479	-5.505
0.000	-2.168	2.148	1.077	-5.625
0.000	-2.145	2.084	1.915	-6.104
0.000	-2.115	2.014	2.513	-6.582
0.000	-2.080	1.943	3.112	-6.941
0.000	-2.038	1.866	3.710	-7.420
0.000	-1.991	1.783	4.428	-7.899
0.000	-1.936	1.695	5.027	-8.378
0.000	-1.876	1.600	5.625	-9.215
0.000	-1.810	1.494	6.343	-10.053
0.000	-1.737	1.381	7.061	-11.011
0.000	-1.656	1.255	7.779	-12.088
0.000	-1.568	1.117	8.617	-13.404
0.000	-1.473	0.964	9.335	-14.840
0.000	-1.368	0.794	10.173	-16.635
0.000	-1.255	0.604	11.250	-18.670
0.000	-1.132	0.395	12.207	-20.705
0.000	-0.999	0.167	13.165	-22.619
0.000	-0.861	-0.070	13.883	-23.816
0.000	-0.718	-0.309	13.883	-23.816
0.000	-0.574	-0.538	14.362	-23.816
0.000	-0.434	-0.749	14.242	-22.739
0.000	-0.297	-0.937	14.003	-20.824
0.000	-0.160	-1.106	13.883	-18.550
0.000	-0.026	-1.248	13.404	-16.157
0.000	0.103	-1.368	13.284	-13.643
0.000	0.231	-1.464	12.925	-11.130
0.000	0.356	-1.538	12.566	-8.737
0.000	0.476	-1.588	12.327	-6.343
0.000	0.592	-1.616	11.848	-4.069
0.000	0.701	-1.624	11.250	-1.556
0.000	0.803	-1.606	10.412	0.598
0.000	0.895	-1.567	9.574	3.112
0.000	0.975	-1.509	8.497	5.266
0.000	1.046	-1.429	7.300	7.420
0.000	1.101	-1.328	5.864	9.574
0.000	1.144	-1.206	4.428	11.848
0.000	1.171	-1.066	2.872	13.883
0.000	1.184	-0.902	1.316	16.037
0.000	1.181	-0.720	-0.120	18.191
0.000	1.165	-0.514	-0.120	18.191
0.000	1.135	-0.289	-1.795	20.585
0.000	1.095	-0.052	-2.992	22.500
0.000	1.048	0.195	-4.189	24.056
0.000	0.999	0.439	-4.787	24.654
0.000	0.951	0.672	-4.787	24.175
0.000	0.868	0.893	-4.668	23.098
0.000	0.832	1.101	-4.189	21.662
0.000	0.799	1.299	-3.830	20.346
0.000	0.770	1.485	-3.471	19.268
0.000	0.743	1.663	-3.112	18.191
0.000	0.716	1.833	-2.753	17.354
0.000	0.692	2.001	-2.633	16.755
0.000	0.667	2.164	-2.633	16.516
0.000	0.643	2.324	-2.394	16.037
0.000	0.620	2.481	-2.394	15.798
0.000	0.594	2.639	-2.394	15.798
0.000	0.568	2.797	-2.513	15.798
0.000	0.539	2.957	-2.872	15.917
0.000	0.508	3.118	-3.112	16.157
0.000	0.472	3.284	-3.112	16.516
0.000	0.434	3.627	-3.471	16.875
0.000	0.391	3.806	-3.949	17.354
0.000	0.342	3.995	-4.428	18.191
0.000	0.287	4.192	-5.027	18.909
0.000	0.225	4.402	-5.625	19.987
0.000	0.157	4.624	-6.343	21.303
0.000	0.080	4.867	-7.061	22.859
0.000	-0.006	5.130	-8.019	24.893
0.000	-0.102	5.417	-8.976	27.167
0.000	-0.559	0.338	-11.489	34.707
0.000	-0.653	0.642	-10.053	31.715
0.000	-0.733	0.917	-8.378	28.364
0.000	-0.797	1.166	-6.702	25.492
0.000	-0.847	1.391	-5.266	22.979
0.000	-0.883	1.597	-3.949	20.824
0.000	-0.905	1.782	-2.274	18.670
0.000	-0.915	1.954	-0.957	17.234
0.000	-0.915	2.117	-0.957	17.234
0.000	-0.902	2.269	0.120	16.396
0.000	-0.755	2.543	4.308	13.883
0.000	-0.701	2.668	5.027	13.284
0.000	-0.643	2.786	5.505	12.327
0.000	-0.582	2.898	5.984	11.609
0.000	-0.519	3.003	6.223	11.130
0.000	-0.455	3.106	6.343	10.412
0.000	-0.391	3.207	6.463	10.053
0.000	-0.328	3.404	6.343	9.933
0.000	-0.268	3.505	6.104	9.933
0.000	-0.210	3.609	5.864	10.292
0.000	-0.157	3.718	5.505	10.771
0.000	-0.109	3.834	4.907	11.250
0.000	-0.067	3.956	4.308	11.968
0.000	-0.033	4.088	3.471	13.045
0.000	-0.008	4.229	2.633	14.003
0.000	0.009	4.384	1.676	15.319
0.000	0.013	4.553	1.676	16.875
0.000	0.006	4.736	0.359	16.875
0.000	-0.014	4.941	-0.718	18.311
0.000	-0.045	5.165	-2.035	20.585
0.000	-0.088	5.415	-3.351	22.619
0.000	-0.139	5.686	-4.548	25.252
0.000	-0.195	5.977	-5.386	27.526
0.000	-0.243	6.273	-5.266	29.322
0.000	-0.279	6.561	-4.548	29.681
0.000	-0.302	0.261	-2.992	27.885
0.000	-0.309	0.498	-1.556	25.133
0.000	-0.302	0.709	0.000	22.619
0.000	-0.280	0.896	1.436	19.747
0.000	-0.246	1.061	2.992	17.593
0.000	-0.202	1.204	4.069	15.080
0.000	-0.150	1.331	5.027	13.284
0.000	-0.089	1.444	5.864	11.729
0.000	-0.021	1.543	6.582	10.173
0.000	0.050	1.629	7.181	8.856
0.000	0.124	1.767	7.420	7.660
0.000	0.201	1.822	7.660	6.463
0.000	0.278	1.870	7.660	5.625
0.000	0.354	1.909	7.660	5.625
0.000	0.430	1.944	7.660	4.668
0.000	0.503	1.974	7.420	3.949
0.000	0.573	1.999	7.300	3.471
0.000	0.640	2.023	6.941	2.872
0.000	0.702	2.045	6.582	2.513
0.000	0.762	2.065	6.223	2.394
0.000	0.817	2.086	5.745	2.035
0.000	0.866	2.107	5.266	2.035
0.000	0.910	2.130	4.668	2.154
0.000	0.948	2.156	4.069	2.154
0.000	0.980	2.185	3.590	2.513
0.000	1.008	2.218	2.872	2.633
0.000	1.029	2.254	2.394	3.112
0.000	1.044	2.296	1.676	3.471
0.000	1.053	2.341	1.077	4.069
0.000	1.056	2.391	0.359	4.428
0.000	1.054	2.447	-0.120	4.907
0.000	1.046	2.507	-0.718	5.386
0.000	1.032	2.571	-1.436	5.984
0.000	1.013	2.641	-1.915	6.463
0.000	0.988	2.717	-1.915	6.941
0.000	0.959	2.796	-2.394	6.941
0.000	0.924	2.883	-2.992	7.540
0.000	0.886	2.973	-3.471	8.019
0.000	0.842	3.071	-4.069	8.617
0.000	0.795	3.176	-4.308	9.335
0.000	0.744	3.286	-4.907	9.814
0.000	0.689	3.405	-5.266	10.651
0.000	0.631	3.532	-5.505	11.370
0.000	0.569	3.669	-5.984	12.207
0.000	0.504	3.816	-6.343	13.045
0.000	0.435	3.975	-6.822	14.242
0.000	0.361	4.147	-7.181	15.319
0.000	0.281	4.334	-7.660	16.516
0.000	0.197	4.538	-8.258	18.072
0.000	0.107	4.760	-8.856	19.867
0.000	0.009	5.005	-9.694	21.662
0.000	-0.098	5.274	-10.532	23.936
0.000	-0.212	5.564	-11.250	26.449
0.000	-0.329	5.866	-11.729	28.843
0.000	-0.442	6.164	-11.370	30.159
0.000	-0.545	6.440	-11.370	29.681
0.000	-0.637	0.249	-10.292	29.681
0.000	-0.716	0.475	-8.976	27.646
0.000	-0.784	0.680	-7.779	24.893
0.000	-0.842	0.865	-6.582	22.380
0.000	-0.890	1.033	-5.625	20.106
0.000	-0.929	1.185	-4.548	18.191
0.000	-0.958	1.326	-3.471	16.276
0.000	-0.979	1.456	-2.513	14.840
0.000	-0.991	1.575	-1.795	13.643
0.000	-0.997	1.685	-0.957	12.566
0.000	-0.994	1.784	-0.120	11.370
0.000	-0.983	1.876	0.838	10.532
0.000	-0.965	1.962	1.436	9.455
0.000	-0.942	2.038	2.154	8.737
0.000	-0.911	2.107	2.872	8.019
0.000	-0.876	2.170	3.471	7.061
0.000	-0.834	2.224	4.069	6.343
0.000	-0.788	2.272	4.548	5.625
0.000	-0.738	2.316	5.027	4.907
0.000	-0.682	2.351	5.505	4.428
0.000	-0.623	2.381	5.505	3.471
0.000	-0.562	2.406	5.864	3.112
0.000	-0.496	2.428	6.223	2.513
0.000	-0.429	2.444	6.582	2.035
0.000	-0.359	2.457	6.822	1.556
0.000	-0.288	2.467	6.941	1.197
0.000	-0.216	2.474	7.181	0.957
0.000	-0.143	2.481	7.181	0.718
0.000	-0.070	2.484	7.300	0.479
0.000	0.003	2.488	7.300	0.479
0.000	0.074	2.496	7.181	0.359
0.000	0.145	2.499	7.061	0.359
0.000	0.214	2.504	7.061	0.359
0.000	0.467	2.528	5.984	0.838
0.000	0.523	2.541	5.745	1.197
0.000	0.576	2.556	5.266	1.556
0.000	0.625	2.575	4.907	1.795
0.000	0.669	2.597	4.428	2.274
0.000	0.709	2.624	4.428	2.274
0.000	0.744	2.655	3.949	2.633
0.000	0.774	2.692	3.471	3.112
0.000	0.799	2.733	2.992	3.710
0.000	0.819	2.780	2.513	4.189
0.000	0.834	2.832	1.795	4.787
0.000	0.843	2.892	1.316	5.505
0.000	0.848	2.957	0.838	5.984
0.000	0.847	3.027	0.239	6.822
0.000	0.839	3.106	-0.359	7.300
0.000	0.828	3.191	-0.957	8.138
0.000	0.812	3.284	-1.316	8.856
0.000	0.790	3.383	-2.035	9.574
0.000	0.764	3.490	-2.394	10.412
0.000	0.733	3.607	-2.992	11.370
0.000	0.695	3.732	-3.590	12.327
0.000	0.653	3.868	-4.069	13.284
0.000	0.604	4.015	-4.668	14.481
0.000	0.552	4.176	-5.266	15.798
0.000	0.491	4.349	-5.984	17.234
0.000	0.423	4.540	-6.702	19.029
0.000	0.348	4.750	-7.540	19.029
0.000	0.264	4.979	-7.540	20.824
0.000	0.172	5.229	-8.497	23.098
0.000	0.073	5.497	-9.215	25.252
0.000	-0.030	5.772	-10.053	26.808
0.000	-0.129	6.041	-10.292	27.526
0.000	-0.222	6.293	-9.814	26.569
0.000	-0.307	0.227	-8.976	24.534
0.000	-0.382	0.437	-8.138	22.380
0.000	-0.447	0.628	-7.061	20.106
0.000	-0.506	0.800	-6.343	18.311
0.000	-0.557	0.956	-5.386	16.396
0.000	-0.601	1.098	-4.668	14.721
0.000	-0.637	1.226	-3.949	13.404
0.000	-0.669	1.346	-3.231	12.207
0.000	-0.694	1.454	-2.753	11.250
0.000	-0.713	1.554	-2.035	10.173
0.000	-0.726	1.644	-1.436	9.096
0.000	-0.734	1.725	-0.838	8.258
0.000	-0.736	1.800	-0.359	7.540
0.000	-0.735	1.866	0.120	6.702
0.000	-0.729	1.925	0.718	5.984
0.000	-0.718	1.978	0.718	5.984
0.000	-0.702	2.024	1.077	5.266
0.000	-0.684	2.065	1.556	4.548
0.000	-0.662	2.099	1.795	3.830
0.000	-0.637	2.126	2.274	3.351
0.000	-0.609	2.149	2.633	2.633
0.000	-0.578	2.165	2.872	2.035
0.000	-0.544	2.176	3.112	1.556
0.000	-0.509	2.183	3.471	0.838
0.000	-0.470	2.183	3.830	0.479
0.000	-0.430	2.179	3.949	-0.239
0.000	-0.387	2.169	4.069	-0.718
0.000	-0.344	2.155	4.308	-1.197
0.000	-0.300	2.136	4.308	-1.795
0.000	-0.255	2.112	4.548	-2.154
0.000	-0.210	2.085	4.548	-2.633
0.000	-0.165	2.053	4.548	-3.112
0.000	-0.119	2.017	4.428	-3.590
0.000	-0.075	1.977	4.428	-3.949
0.000	-0.033	1.933	4.308	-4.308
0.000	0.009	1.886	4.069	-4.787
0.000	0.048	1.835	4.069	-4.787
0.000	0.085	1.779	3.949	-5.146
0.000	0.121	1.720	3.710	-5.505
0.000	0.153	1.659	3.471	-5.864
0.000	0.185	1.593	3.231	-6.223
0.000	0.214	1.523	3.112	-6.702
0.000	0.241	1.450	2.872	-7.061
0.000	0.266	1.374	2.633	-7.420
0.000	0.290	1.293	2.513	-7.779
0.000	0.312	1.209	2.274	-8.258
0.000	0.332	1.121	2.035	-8.617
0.000	0.352	1.028	2.035	-8.976
0.000	0.369	0.931	1.795	-9.574
0.000	0.387	0.828	1.795	-10.053
0.000	0.405	0.721	1.795	-10.532
0.000	0.440	0.488	1.795	-11.729
0.000	0.457	0.361	1.795	-12.566
0.000	0.478	0.226	2.035	-13.404
0.000	0.498	0.084	2.035	-14.122
0.000	0.520	-0.064	2.154	-14.840
0.000	0.543	-0.220	2.154	-14.840
0.000	0.564	-0.380	2.274	-15.558
0.000	0.603	-0.699	2.035	-16.157
0.000	0.617	-0.851	1.795	-15.678
0.000	0.623	-0.993	1.077	-15.080
0.000	0.622	-1.123	0.479	-13.883
0.000	0.614	-1.240	-0.239	-12.566
0.000	0.599	-1.345	-1.077	-11.250
0.000	0.577	-1.435	-1.915	-9.814
0.000	0.547	-1.512	-2.633	-8.497
0.000	0.509	-1.576	-3.351	-6.941
0.000	0.465	-1.626	-4.189	-5.625
0.000	0.416	-1.685	-4.668	-2.753
0.000	0.361	-1.695	-5.386	-1.316
0.000	0.300	-1.693	-5.864	-0.120
0.000	0.236	-1.678	-6.343	1.316
0.000	0.168	-1.651	-6.702	2.633
0.000	0.026	-1.612	-7.181	3.710
0.000	-0.046	-1.563	-7.300	4.907
0.000	-0.122	-1.503	-7.300	4.907
0.000	-0.196	-1.435	-7.540	5.984
0.000	-0.271	-1.357	-7.420	6.822
0.000	-0.344	-1.273	-7.420	7.899
0.000	-0.417	-1.182	-7.420	8.497
0.000	-0.489	-1.087	-7.300	9.215
0.000	-0.559	-0.988	-7.061	9.694
0.000	-0.626	-0.887	-6.941	9.933
0.000	-0.690	-0.788	-6.582	9.933
0.000	-0.749	-0.691	-6.104	9.933
0.000	-0.804	-0.598	-5.745	9.455
0.000	-0.855	-0.511	-5.266	8.976
0.000	-0.898	-0.431	-4.668	8.378
0.000	-0.937	-0.359	-4.069	7.540
0.000	-0.969	-0.240	-3.471	6.702
0.000	-1.034	-0.156	-1.436	3.949
0.000	-1.034	-0.126	-0.718	2.992
0.000	-1.028	-0.106	-0.120	2.154
0.000	-1.015	-0.093	0.598	1.316
0.000	-0.997	-0.089	0.598	1.316
0.000	-0.973	-0.092	1.197	0.359
0.000	-0.942	-0.104	1.915	-0.359
0.000	-0.906	-0.123	2.513	-1.197
0.000	-0.865	-0.151	3.112	-2.154
0.000	-0.819	-0.186	3.710	-2.872
0.000	-0.769	-0.229	4.308	-3.710
0.000	-0.714	-0.276	4.787	-4.428
0.000	-0.656	-0.330	5.146	-4.907
0.000	-0.594	-0.390	5.625	-5.625
0.000	-0.529	-0.454	5.984	-6.223
0.000	-0.462	-0.522	6.343	-6.582
0.000	-0.393	-0.592	6.582	-6.941
0.000	-0.322	-0.665	6.822	-7.181
0.000	-0.251	-0.736	7.061	-7.181
0.000	-0.180	-0.807	7.061	-7.061
0.000	-0.108	-0.873	7.181	-6.822
0.000	-0.038	-0.936	7.181	-6.463
0.000	0.031	-0.994	7.061	-5.745
0.000	0.098	-1.044	6.822	-5.027
0.000	0.161	-1.086	6.702	-4.308
0.000	0.222	-1.118	6.343	-4.308
0.000	0.280	-1.142	6.343	-3.231
0.000	0.334	-1.157	6.104	-2.394
0.000	0.383	-1.162	5.745	-1.436
0.000	0.429	-1.157	5.266	-0.359
0.000	0.469	-1.142	4.907	0.718
0.000	0.503	-1.116	4.308	1.795
0.000	0.530	-1.078	3.830	2.872
0.000	0.530	-1.030	3.231	4.069
0.000	0.530	-1.030	3.231	4.069
0.000	0.530	-1.030	3.231	4.069
0.000	0.530	-1.030	3.231	4.069
0.000	0.552	-0.971	2.513	5.266
0.000	0.568	-0.904	1.915	6.343
0.000	0.578	-0.827	1.316	7.181
0.000	0.584	-0.743	0.718	8.138
0.000	0.576	-0.461	-0.479	9.694
0.000	0.567	-0.364	-0.838	9.694
0.000	0.557	-0.268	-1.077	9.694
0.000	0.544	-0.172	-1.077	9.574
0.000	0.532	-0.082	-1.316	9.096
0.000	0.518	0.008	-1.316	8.856
0.000	0.504	0.090	-1.436	8.378
0.000	0.489	0.170	-1.436	8.378
0.000	0.474	0.245	-1.556	7.899
0.000	0.457	0.315	-1.436	7.540
0.000	0.440	0.382	-1.676	6.941
0.000	0.422	0.444	-1.795	6.582
0.000	0.402	0.501	-1.915	6.104
0.000	0.381	0.555	-1.915	5.625
0.000	0.359	0.603	-2.154	5.146
0.000	0.336	0.648	-2.274	4.668
0.000	0.310	0.689	-2.394	4.308
0.000	0.285	0.723	-2.513	3.710
0.000	0.258	0.753	-2.753	3.231
0.000	0.230	0.778	-2.753	2.753
0.000	0.201	0.798	-2.872	2.154
0.000	0.171	0.811	-2.872	1.556
0.000	0.141	0.818	-2.992	0.838
0.000	0.112	0.819	-2.992	0.239
0.000	0.082	0.813	-2.992	-0.479
0.000	0.053	0.800	-2.872	-1.197
0.000	0.025	0.779	-2.753	-2.035
0.000	-0.001	0.751	-2.753	-2.753
0.000	-0.026	0.715	-2.753	-2.753
0.000	-0.050	0.670	-2.513	-3.710
0.000	-0.070	0.617	-2.274	-4.548
0.000	-0.088	0.553	-2.035	-5.505
0.000	-0.102	0.480	-1.676	-6.463
0.000	-0.112	0.396	-1.316	-7.540
0.000	-0.118	0.302	-0.838	-8.617
0.000	-0.119	0.196	-0.359	-9.814
0.000	-0.116	0.078	0.000	-11.011
0.000	-0.107	-0.049	0.598	-12.207
0.000	-0.093	-0.188	1.077	-13.404
0.000	-0.077	-0.336	1.556	-14.242
0.000	-0.057	-0.489	1.795	-15.080
0.000	-0.036	-0.643	2.035	-15.439
0.000	0.014	-1.082	1.436	-14.003
0.000	0.024	-1.211	1.077	-13.045
0.000	0.029	-1.328	0.598	-11.968
0.000	0.030	-1.435	0.120	-10.771
0.000	0.020	-1.617	-0.359	-9.574
0.000	0.009	-1.693	-0.718	-8.617
0.000	-0.004	-1.759	-0.957	-7.540
0.000	-0.019	-1.818	-1.436	-6.463
0.000	-0.036	-1.869	-1.556	-5.745
0.000	-0.055	-1.911	-1.795	-4.787
0.000	-0.075	-1.947	-1.915	-4.189
0.000	-0.096	-1.975	-1.915	-3.231
0.000	-0.116	-1.998	-2.154	-2.633
0.000	-0.136	-2.014	-2.035	-2.035
0.000	-0.156	-2.024	-1.915	-1.436
0.000	-0.175	-2.031	-2.035	-0.838
0.000	-0.194	-2.032	-1.795	-0.239
0.000	-0.240	-2.008	-1.436	1.077
0.000	-0.253	-1.992	-1.316	1.556
0.000	-0.264	-1.970	-1.077	2.035
0.000	-0.273	-1.945	-1.077	2.394
0.000	-0.281	-1.916	-0.838	2.872
0.000	-0.288	-1.884	-0.598	3.351
0.000	-0.294	-1.847	-0.598	3.351
0.000	-0.299	-1.805	-0.598	3.710
0.000	-0.303	-1.759	-0.479	4.069
0.000	-0.305	-1.709	-0.359	4.668
0.000	-0.308	-1.654	-0.239	5.146
0.000	-0.309	-1.595	-0.239	5.505
0.000	-0.310	-1.529	-0.120	6.223
0.000	-0.312	-1.459	-0.120	6.582
0.000	-0.313	-1.384	-0.120	7.181
0.000	-0.314	-1.303	-0.120	7.779
0.000	-0.317	-1.216	-0.239	8.378
0.000	-0.318	-1.126	-0.120	8.856
0.000	-0.319	-1.030	-0.239	9.215
0.000	-0.322	-0.932	-0.120	9.814
0.000	-0.323	-0.831	-0.239	10.053
0.000	-0.323	-0.729	0.000	10.173
0.000	-0.322	-0.627	0.000	10.173
0.000	-0.319	-0.527	0.239	10.053
0.000	-0.313	-0.431	0.598	9.694
0.000	-0.304	-0.341	0.838	9.096
0.000	-0.292	-0.255	1.197	8.497
0.000	-0.276	-0.178	1.197	8.497
0.000	-0.256	-0.109	1.676	7.779
0.000	-0.232	-0.049	2.035	6.822
0.000	-0.205	0.003	2.394	5.984
0.000	-0.173	0.046	2.753	5.027
0.000	-0.139	0.080	3.231	4.069
0.000	-0.102	0.106	3.471	3.231
0.000	-0.062	0.122	3.830	2.274
0.000	-0.019	0.131	4.189	1.316
0.000	-0.019	0.131	4.189	1.316
0.000	0.025	0.131	4.308	0.598
0.000	0.070	0.124	4.428	-0.359
0.000	0.117	0.111	4.668	-0.957
0.000	0.165	0.090	4.668	-1.795
0.000	0.211	0.064	4.787	-2.274
0.000	0.259	0.034	4.668	-2.992
0.000	0.305	-0.003	4.668	-3.351
0.000	0.351	-0.041	4.548	-3.830
0.000	0.393	-0.083	4.428	-4.189
0.000	0.436	-0.127	4.189	-4.428
0.000	0.475	-0.172	3.949	-4.428
0.000	0.511	-0.216	3.590	-4.428
0.000	0.544	-0.259	3.351	-4.428
0.000	0.574	-0.302	3.351	-4.308
0.000	0.601	-0.342	2.992	-4.189
0.000	0.623	-0.380	2.513	-3.949
0.000	0.642	-0.413	2.274	-3.710
0.000	0.657	-0.445	1.795	-3.471
0.000	0.667	-0.474	1.436	-3.112
0.000	0.675	-0.498	0.838	-2.633
0.000	0.677	-0.518	0.598	-2.274
0.000	0.675	-0.533	0.120	-1.795
0.000	0.670	-0.545	-0.479	-1.436
0.000	0.660	-0.545	-0.479	-1.436
0.000	0.646	-0.545	-0.479	-1.436
0.000	0.628	-0.545	-0.479	-1.436
0.000	0.607	-0.545	-0.479	-1.436
0.000	0.607	-0.545	-0.479	-1.436
0.000	0.583	-0.554	-0.718	-1.077
0.000	0.555	-0.562	-1.556	-0.239
0.000	0.525	-0.560	-2.035	0.000
0.000	0.491	-0.557	-2.274	0.239
0.000	0.456	-0.549	-2.753	0.598
0.000	0.417	-0.503	-3.830	1.436
0.000	0.377	-0.488	-4.069	1.436
0.000	0.336	-0.472	-4.069	1.436
0.000	0.202	-0.429	-4.428	1.436
0.000	0.156	-0.416	-4.548	1.436
0.000	0.111	-0.406	-4.548	1.077
0.000	0.065	-0.398	-4.668	0.957
0.000	0.020	-0.395	-4.428	0.718
0.000	-0.024	-0.393	-4.548	0.239
0.000	-0.147	-0.413	-4.069	-0.957
0.000	-0.185	-0.429	-3.830	-1.316
0.000	-0.221	-0.447	-3.590	-1.676
0.000	-0.254	-0.470	-3.471	-2.274
0.000	-0.285	-0.498	-3.112	-2.513
0.000	-0.313	-0.528	-2.872	-2.992
0.000	-0.339	-0.562	-2.633	-3.351
0.000	-0.363	-0.599	-2.394	-3.710
0.000	-0.383	-0.640	-2.154	-3.949
0.000	-0.402	-0.681	-1.795	-4.189
0.000	-0.418	-0.725	-1.795	-4.189
0.000	-0.432	-0.769	-1.556	-4.308
0.000	-0.444	-0.816	-1.436	-4.548
0.000	-0.452	-0.862	-1.077	-4.548
0.000	-0.460	-0.909	-0.957	-4.668
0.000	-0.465	-0.955	-0.598	-4.668
0.000	-0.469	-1.000	-0.479	-4.668
0.000	-0.469	-1.046	-0.239	-4.548
0.000	-0.469	-1.090	0.000	-4.428
0.000	-0.466	-1.132	0.120	-4.308
0.000	-0.462	-1.172	0.239	-4.189
0.000	-0.457	-1.210	0.479	-3.949
0.000	-0.450	-1.245	0.718	-3.590
0.000	-0.441	-1.279	0.718	-3.471
0.000	-0.431	-1.309	0.957	-3.112
0.000	-0.420	-1.336	1.077	-2.753
0.000	-0.407	-1.361	1.316	-2.513
0.000	-0.393	-1.382	1.316	-2.154
0.000	-0.378	-1.400	1.556	-1.795
0.000	-0.362	-1.414	1.676	-1.436
0.000	-0.344	-1.424	1.676	-1.077
0.000	-0.325	-1.430	1.676	-1.077
0.000	-0.307	-1.431	1.795	-0.598
0.000	-0.288	-1.429	1.915	-0.120
0.000	-0.268	-1.420	2.035	0.359
0.000	-0.248	-1.407	2.035	0.838
0.000	-0.227	-1.390	1.915	1.436
0.000	-0.207	-1.366	2.035	1.915
0.000	-0.188	-1.336	1.915	2.633
0.000	-0.153	-1.259	1.795	3.830
0.000	-0.137	-1.211	1.676	4.428
0.000	-0.122	-1.157	1.556	5.027
0.000	-0.108	-1.097	1.436	5.864
0.000	-0.097	-1.030	1.197	6.343
0.000	-0.085	-0.959	1.077	6.941
0.000	-0.077	-0.882	0.957	7.540
0.000	-0.069	-0.802	0.838	8.019
0.000	-0.062	-0.718	0.718	8.378
0.000	-0.055	-0.632	0.718	8.497
0.000	-0.049	-0.545	0.598	8.617
0.000	-0.041	-0.461	0.718	8.497
0.000	-0.034	-0.377	0.718	8.497
0.000	-0.025	-0.298	0.718	8.378
0.000	-0.014	-0.222	0.957	7.899
0.000	-0.003	-0.152	1.077	7.420
0.000	0.011	-0.088	1.197	6.941
0.000	0.026	-0.029	1.436	6.343
0.000	0.044	0.023	1.556	5.745
0.000	0.063	0.069	1.795	5.027
0.000	0.082	0.109	1.915	4.428
0.000	0.103	0.143	1.915	3.710
0.000	0.124	0.171	2.154	3.112
0.000	0.147	0.192	2.274	2.513
0.000	0.170	0.209	2.274	1.795
0.000	0.192	0.220	2.274	1.316
0.000	0.215	0.226	2.154	0.718
0.000	0.238	0.227	2.274	0.359
0.000	0.259	0.224	2.274	-0.239
0.000	0.280	0.217	2.035	-0.598
0.000	0.300	0.206	2.035	-1.077
0.000	0.318	0.192	1.795	-1.316
0.000	0.336	0.175	1.795	-1.795
0.000	0.352	0.155	1.795	-1.795
0.000	0.366	0.132	1.556	-1.915
0.000	0.378	0.108	1.436	-2.274
